MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow,Latitude,Longitude,EsConfortable
8.9,26.2,0.0,5.4,11.1,33.0,19.0,19.0,30.0,31.0,1017.3,1012.5,0.0,0.0,18.6,23.7,0,0.0,0,-19.259,146.8169,0
7.9,17.5,0.0,3.4799999999999995,6.9,46.0,22.0,15.0,71.0,37.0,1013.6,1011.1,4.0,8.0,12.4,16.8,0,0.0,0,-32.7944,151.8347,0
1.7,16.7,0.0,2.94,8.32,35.0,7.0,19.0,78.0,45.0,1025.3,1023.7,1.6,1.4,8.2,16.5,0,0.0,0,-36.0737,146.9135,0
6.6,12.8,2.8,1.86,3.82,50.0,26.0,35.0,100.0,76.0,1013.1,1008.8,7.0,8.0,8.3,11.5,1,2.4,1,-37.5622,143.8503,0
14.5,19.1,2.0,6.0,9.1,65.0,35.0,43.0,62.0,60.0,1010.2,1008.4,5.0,5.0,16.8,17.8,1,0.4,0,-29.0408,167.9547,0
8.7,25.6,0.0,10.6,11.6,44.0,19.0,24.0,27.0,14.0,1011.7,1006.2,0.0,0.0,18.8,24.8,0,0.0,0,-27.4698,153.0251,0
14.9,23.4,0.0,3.0,9.0,39.0,9.0,28.0,72.0,67.0,1022.8,1018.8,4.0,1.0,21.2,23.2,0,0.0,0,-30.2962,153.114,1
7.5,20.9,0.0,0.6,6.2,22.0,11.0,17.0,82.0,57.0,1019.4,1017.6,4.0,5.0,11.3,19.7,0,0.0,0,-31.9402,115.9674,0
24.1,27.5,70.2,5.08,0.0,59.0,31.0,35.0,96.0,89.0,1002.0,999.0,8.0,8.0,24.7,26.0,1,144.2,1,-19.259,146.8169,0
5.5,21.1,0.0,3.18,8.16,22.0,0.0,9.0,76.0,56.0,1023.3,1022.2,2.0,1.6,12.9,19.0,0,0.0,0,-33.8789,150.743,0
4.8,17.0,0.0,3.18,9.76,50.0,24.0,17.0,51.0,38.0,1022.6,1022.12,1.8,1.4,13.0,16.4,0,0.0,0,-33.7511,150.6942,0
15.0,20.7,8.0,5.8,7.359999999999999,57.0,24.0,19.0,66.0,55.0,1008.3,1011.3,5.6,5.0,16.2,18.4,1,0.8,0,-34.9285,138.6007,0
14.2,40.2,0.0,9.6,11.539999999999996,39.0,2.0,11.0,41.0,14.0,1020.5,1016.0,2.0,4.0,24.9,38.1,0,0.0,0,-35.2809,149.13,0
8.3,18.2,0.0,4.92,5.9,41.0,22.0,13.0,65.0,83.0,1015.5,1015.5,5.4,6.6,18.2,16.9,0,5.8,1,-34.0278,115.1058,0
18.0,22.2,0.0,4.760000000000001,7.06,48.0,17.0,22.0,61.0,67.0,1022.6,1019.9,5.8,4.4,21.0,21.3,0,5.8,1,-29.0408,167.9547,0
-1.2,16.2,0.2,2.6,6.48,43.0,24.0,30.0,86.0,56.0,1022.5,1017.9,4.2,4.0,9.2,16.1,0,0.0,0,-37.5622,143.8503,0
11.9,23.3,0.4,5.08,7.019999999999999,43.0,22.0,26.0,79.0,45.0,1018.9,1017.7,4.0,3.0,15.1,21.4,0,0.0,0,-37.5622,143.8503,0
18.3,27.6,0.0,5.2,9.5,31.0,13.0,24.0,77.0,68.0,1020.5,1018.0,6.0,2.0,24.3,25.8,0,0.0,0,-19.259,146.8169,1
1.5,16.8,0.0,3.4,10.5,46.0,4.0,15.0,65.0,32.0,1026.3,1024.0,0.0,0.4,8.7,15.8,0,0.0,0,-23.698,133.8807,0
12.0,25.5,0.0,5.68,7.339999999999999,30.0,11.0,9.0,56.0,59.0,1014.5,1012.9,4.6,4.8,20.9,23.2,0,6.2,1,-34.0278,115.1058,1
8.6,19.8,0.0,3.2,4.1,40.4,11.0,13.0,72.0,76.0,1015.1,1014.9,4.0,8.0,15.0,15.8,0,1.6,1,-35.0228,117.8814,0
13.2,20.4,0.0,3.4,4.619999999999999,76.0,20.0,50.0,83.0,56.0,1001.0,1000.3,8.0,8.0,16.1,16.2,0,1.4,1,-37.5622,143.8503,0
13.8,26.3,0.0,6.4,13.9,37.0,6.0,17.0,76.0,53.0,1014.0,1014.1,2.0,3.0,19.0,24.8,0,0.0,0,-37.7037,145.0831,1
6.7,13.2,7.0,0.6,4.6,31.2,9.0,19.0,88.0,57.0,1015.9,1015.3,7.0,7.0,8.9,11.9,1,0.0,0,-31.495,145.839,0
10.9,20.3,0.0,3.4,4.8,57.0,6.0,22.0,67.0,52.0,1011.2,1008.8,6.0,5.0,14.0,19.0,0,0.8,0,-42.8821,147.3272,0
20.62,28.0,8.84,7.56,1.3199999999999998,53.8,18.4,26.0,82.0,88.0,1011.14,1009.56,6.0,7.6,23.64,22.860000000000003,0,74.2,1,-32.9283,151.7817,0
1.7,15.8,0.0,2.2,9.38,17.0,0.0,6.0,53.0,33.0,1029.4,1027.8,0.0,1.0,9.9,15.6,0,0.0,0,-31.495,145.839,0
3.0,14.8,5.2,1.6,7.540000000000001,28.0,11.0,11.0,95.0,62.0,1022.9,1020.64,4.6,5.2,9.3,13.8,1,0.2,0,-32.9829,121.6309,0
10.8,22.2,0.2,3.6599999999999993,9.4,28.0,17.0,13.0,65.0,54.0,1027.0,1023.4,0.8,1.8,17.3,21.7,0,0.0,0,-30.2962,153.114,1
15.5,30.2,0.0,4.84,9.76,33.0,6.0,7.0,81.0,40.0,1001.9,996.7,5.4,3.2,18.3,28.4,0,7.2,1,-41.4332,147.1572,0
6.2,19.3,0.0,3.0,7.8,17.0,7.0,2.0,49.0,31.0,1024.9,1021.6,6.0,6.0,14.0,19.1,0,0.0,0,-31.495,145.839,0
5.7,17.3,0.0,2.44,8.459999999999999,30.4,13.0,11.0,82.0,56.0,1025.9,1020.7,4.0,3.4,9.7,17.2,0,0.0,0,-34.9799,116.7314,0
15.2,20.6,0.0,2.4,10.0,37.0,22.0,22.0,67.0,73.0,1027.8,1026.4,1.0,2.0,19.1,18.7,0,0.0,0,-29.0408,167.9547,0
11.6,23.6,0.0,2.8,9.3,41.0,17.0,19.0,44.0,32.0,1027.4,1024.8,0.0,0.0,16.2,23.2,0,0.0,0,-31.9402,115.9674,0
10.0,25.2,0.0,5.0,10.7,37.0,22.0,20.0,53.0,39.0,1018.2,1015.6,1.0,1.0,17.8,24.1,0,0.0,0,-16.9186,145.7781,1
11.2,31.4,0.0,9.2,10.000000000000002,30.0,11.0,13.0,52.0,27.0,1018.1,1014.3,2.4,2.8,19.6,28.2,0,0.0,0,-36.0737,146.9135,0
24.7,38.2,1.2,13.2,5.5,46.0,17.0,9.0,28.0,19.0,1007.2,1003.3,7.0,7.0,31.0,35.8,1,0.0,0,-23.698,133.8807,0
16.6,23.1,10.4,5.200000000000001,5.02,20.0,7.0,13.0,75.0,77.0,1017.7,1014.6,3.4,5.2,21.7,22.1,1,0.0,0,-34.4278,150.8931,0
8.9,17.0,1.4,2.7,6.5,28.0,11.0,11.0,90.0,49.0,1018.5,1013.3,6.0,6.0,11.3,16.3,1,0.1,0,-34.4747,138.9961,0
6.6,28.3,0.0,6.8,9.1,37.0,13.0,20.0,51.0,11.0,1017.9,1014.2,7.0,8.0,14.9,27.5,0,0.0,0,-34.4747,138.9961,0
-2.5,3.4,0.0,1.28,1.7600000000000002,52.0,20.0,17.0,96.0,87.0,1014.82,1013.38,7.2,8.0,-1.8,2.4,0,0.0,0,-35.5294,148.7778,0
4.1,23.2,0.0,4.4,10.0,35.0,7.0,11.0,73.0,32.0,1024.4,1021.6,1.0,6.0,11.7,20.4,0,0.0,0,-35.2809,149.13,0
3.1,13.4,0.0,2.16,4.66,37.0,19.0,24.0,76.0,72.0,1023.2,1021.1,8.0,8.0,9.4,11.3,0,0.0,0,-37.8289,140.7821,0
17.6,25.6,0.2,4.2,7.8,31.0,9.0,15.0,80.0,53.0,1027.7,1026.2,7.0,7.0,20.5,23.6,0,0.0,0,-33.8688,151.2093,1
14.4,20.1,0.0,6.08,9.56,63.0,17.0,28.0,93.0,39.0,1001.9,1004.3,6.8,4.0,17.0,17.5,0,0.0,0,-41.4332,147.1572,0
13.0,19.1,0.0,4.840000000000001,4.48,39.0,22.0,19.0,83.0,79.0,1019.18,1017.46,8.0,8.0,16.6,17.4,0,3.0,1,-41.4332,147.1572,0
9.0,27.5,0.0,6.24,10.86,26.0,17.0,7.0,41.0,16.0,1018.9,1017.1,2.8,2.8,16.2,24.9,0,0.0,0,-36.0737,146.9135,0
19.6,24.8,0.2,2.3800000000000003,0.38,20.0,6.0,7.0,87.0,87.0,1009.9,1009.0,8.0,8.0,20.4,21.1,0,11.8,1,-36.0737,146.9135,0
9.0,16.0,5.6,10.4,7.1,56.0,19.0,26.0,86.0,49.0,1006.9,1010.5,7.0,5.0,11.5,15.2,1,1.0,0,-37.7037,145.0831,0
7.6,15.9,10.2,2.04,4.26,24.0,11.0,11.0,84.0,59.0,1029.3,1028.4,7.0,7.0,9.8,14.5,1,0.2,0,-38.1026,147.0654,0
9.2,13.3,0.0,4.44,0.16,28.0,15.0,11.0,73.0,95.0,1014.4,1009.0,7.0,8.0,12.6,11.4,0,76.2,1,-35.4244,149.0888,0
23.9,35.6,0.0,7.4,10.36,44.0,7.0,20.0,76.0,63.0,1009.1,1005.6,1.0,7.0,30.2,28.1,0,0.0,0,-14.4647,132.2661,0
18.6,27.2,3.2,4.0,0.6399999999999999,39.0,17.0,20.0,94.0,77.0,1009.0,1006.3,8.0,8.0,21.3,25.3,0,42.0,1,-32.7944,151.8347,0
10.2,16.9,9.8,2.8,6.5,32.4,11.0,9.0,76.0,55.0,1017.2,1015.3,7.0,3.0,11.8,15.3,1,2.4,1,-35.0228,117.8814,0
5.3,12.4,1.6,1.8,7.3,37.0,17.0,20.0,63.0,55.0,1034.6,1034.5,4.0,5.0,8.3,10.2,1,0.0,0,-42.8821,147.3272,0
18.4,33.0,5.2,6.6,12.8,33.0,6.0,13.0,77.0,41.0,1011.8,1009.2,3.0,5.0,23.9,31.6,1,0.0,0,-29.4648,149.8343,0
-0.9,3.9,1.2,1.56,0.72,46.0,22.0,15.0,97.0,92.0,1015.92,1013.64,7.4,7.6,-0.6,3.6,1,0.0,0,-35.5294,148.7778,0
13.9,23.3,0.0,5.0,6.5,20.0,7.0,7.0,62.0,53.0,1022.3,1019.6,6.0,7.0,18.0,22.0,0,0.0,0,-27.4698,153.0251,1
5.7,17.7,0.0,4.16,7.779999999999999,50.0,20.0,19.0,76.0,44.0,1024.3399999999997,1021.52,5.8,5.2,10.6,17.5,0,0.0,0,-32.9829,121.6309,0
18.2,28.2,0.0,7.2,11.7,46.0,9.0,30.0,65.0,63.0,1009.4,1006.5,1.0,3.0,25.1,27.7,0,0.0,0,-30.2962,153.114,0
13.2,17.5,18.4,4.279999999999999,6.82,50.0,19.0,22.0,85.0,65.0,1001.1,1007.0,8.0,8.0,13.8,17.4,1,0.0,0,-38.3598,141.6032,0
13.4,22.9,0.6,6.6800000000000015,7.040000000000001,44.0,20.0,24.0,71.0,22.0,1007.7,1007.1,8.0,2.8,16.9,21.8,0,0.0,0,-36.0737,146.9135,0
7.6,14.4,0.2,4.279999999999999,6.119999999999999,78.0,26.0,37.0,87.0,80.0,1003.1,998.9,6.4,7.2,8.7,10.7,0,13.0,1,-36.3339,141.6503,0
7.6,19.6,0.0,2.2,3.4,39.0,0.0,13.0,96.0,94.0,1015.2,1011.7,6.0,8.0,11.7,14.7,0,4.8,1,-32.7944,151.8347,0
11.4,23.4,0.0,4.640000000000001,10.34,35.0,11.0,22.0,80.0,51.0,1019.5,1016.3,5.4,5.4,15.9,22.3,0,0.0,0,-41.4332,147.1572,1
13.5,20.6,0.0,3.6,11.3,57.0,26.0,35.0,71.0,60.0,1020.5,1019.9,8.0,5.4,15.5,19.5,0,0.0,0,-38.3598,141.6032,0
5.0,15.4,0.0,2.16,3.78,26.0,2.0,7.0,59.0,60.0,1023.0,1017.14,4.8,7.6,10.5,12.4,0,0.0,0,-35.5294,148.7778,0
11.9,18.1,7.8,1.4,5.9,34.2,22.0,4.0,88.0,80.0,1021.7,1020.6,3.0,7.0,13.1,16.8,1,0.0,0,-35.0228,117.8814,0
-0.4,3.0,13.88,1.44,0.5,44.0,18.2,13.0,98.0,90.2,1008.64,1010.4,7.6,7.8,0.6,2.88,0,13.4,1,-35.5294,148.7778,0
10.5,18.1,16.6,3.4,5.3,52.0,13.0,22.0,71.0,91.0,1007.1,1010.3,7.0,7.0,14.8,15.1,1,10.0,1,-31.9505,115.8605,0
13.0,23.8,2.0,3.88,9.96,33.0,11.0,13.0,98.0,81.0,1009.2,1009.7,6.2,6.8,21.6,20.5,1,1.4,1,-34.9799,116.7314,0
12.6,20.8,0.0,2.4,5.7,43.0,9.0,24.0,71.0,58.0,1019.7,1016.0,4.6,1.4,14.9,19.0,0,0.0,0,-42.8821,147.3272,0
5.4,20.2,0.0,1.0,9.1,20.0,7.0,6.0,90.0,45.0,1027.5,1025.3,1.0,1.0,10.1,20.0,0,0.0,0,-31.9505,115.8605,0
3.3,20.4,0.0,4.6,12.6,39.0,6.0,20.0,66.0,47.0,1020.7,1018.6,1.0,1.0,12.5,18.6,0,0.2,0,-37.669,144.841,0
9.0,22.0,0.0,2.4,10.0,20.0,9.0,11.0,65.0,35.0,1024.9,1022.1,1.0,1.0,13.8,21.3,0,0.0,0,-27.4698,153.0251,0
23.1,39.7,0.0,20.0,10.2,41.0,24.0,26.0,48.0,20.0,1011.5,1010.6,3.0,1.0,24.4,37.7,0,0.0,0,-31.199,136.8206,0
8.1,11.5,3.2,2.76,3.26,59.0,24.0,26.0,88.0,68.0,1013.3,1015.2,8.0,6.0,8.8,10.8,1,1.6,1,-37.5622,143.8503,0
3.0,13.5,0.4,0.2,7.8,19.0,7.0,13.0,100.0,63.0,1035.6,1032.1,2.0,7.0,5.5,12.4,0,0.4,0,-38.3598,141.6032,0
12.6,22.8,0.0,6.76,7.42,57.0,30.0,44.0,49.0,56.0,1024.4,1022.9,5.4,5.4,19.2,20.5,0,0.2,0,-28.0167,153.4,0
13.0,26.9,0.0,6.4,9.46,44.0,19.0,26.0,59.0,51.0,1020.5,1017.2,4.4,2.8,19.7,24.9,0,0.0,0,-34.0278,115.1058,0
-5.6,8.3,0.0,1.32,4.46,31.0,4.0,15.0,99.0,66.0,1033.6,1032.0,4.0,6.0,0.0,7.2,0,0.0,0,-37.5622,143.8503,0
15.2,33.9,0.0,47.2,11.9,35.0,19.0,13.0,20.0,6.0,1013.4,1008.9,0.0,2.0,24.6,33.1,0,0.0,0,-31.199,136.8206,0
1.2,18.3,0.0,5.36,10.4,39.0,20.0,22.0,39.0,28.0,1022.3,1021.7,0.6,2.0,9.9,17.5,0,0.0,0,-35.4244,149.0888,0
19.1,24.9,0.0,7.800000000000002,1.62,41.0,11.0,19.0,75.0,69.0,1014.1,1011.5,6.2,7.8,21.8,22.1,0,53.6,1,-35.4244,149.0888,0
11.7,16.1,0.0,1.8,0.2,19.0,4.0,9.0,99.0,71.0,1022.1,1020.7,7.0,8.0,12.3,14.4,0,1.0,0,-37.7037,145.0831,0
20.4,25.5,0.2,5.2,4.6,52.0,24.0,31.0,76.0,53.0,1014.1,1015.2,7.0,2.0,22.8,24.0,0,0.0,0,-29.0408,167.9547,0
13.0,18.2,26.2,4.6,0.0,34.2,17.0,13.0,99.0,98.0,1018.4,1015.2,8.0,8.0,15.8,17.6,1,14.6,1,-29.4648,149.8343,0
6.9,19.5,0.4,2.88,7.140000000000001,33.0,13.0,9.0,85.0,47.0,1020.6,1018.18,6.0,4.6,10.7,18.0,0,0.0,0,-35.5294,148.7778,0
10.6,24.9,0.0,6.24,9.46,43.0,15.0,13.0,46.0,41.0,1017.06,1014.72,2.8,1.4,18.9,23.5,0,0.0,0,-32.9829,121.6309,0
25.1,33.2,6.2,5.4,3.0,31.0,0.0,17.0,80.0,43.0,1009.6,1005.7,7.0,7.0,29.7,32.3,1,0.0,0,-12.4634,130.8456,0
12.8,17.0,0.0,9.6,0.0,46.0,15.0,26.0,89.0,91.0,1015.1,1015.5,8.0,8.0,14.2,13.9,0,0.2,0,-37.669,144.841,0
13.4,25.8,0.0,5.6,10.66,43.0,11.0,15.0,55.0,33.0,1018.4,1015.7,4.6,3.0,16.2,25.5,0,0.0,0,-34.9285,138.6007,0
15.8,32.6,0.0,8.0,11.3,35.0,22.0,13.0,55.0,17.0,1025.1,1020.3,0.0,0.0,21.9,31.2,0,0.0,0,-29.4648,149.8343,0
12.7,20.3,0.0,3.7,6.540000000000001,30.0,9.0,9.0,65.0,48.0,1011.8,1010.0,2.0,1.4,16.1,19.5,0,0.0,0,-33.2809,151.5787,1
4.4,18.7,0.0,0.8,7.6,20.0,7.0,9.0,99.0,50.0,1028.6,1027.2,1.0,2.0,8.2,18.4,0,0.0,0,-34.208,142.1246,0
18.6,33.5,0.0,5.5200000000000005,9.46,35.0,0.0,11.0,99.0,37.0,1021.54,1016.38,3.4,2.8,20.4,32.8,0,2.6,1,-33.7511,150.6942,0
17.3,21.6,0.0,4.0,4.8,33.0,20.0,20.0,76.0,73.0,1019.6,1019.1,7.0,5.0,20.3,20.7,0,0.0,0,-29.0408,167.9547,0
17.1,27.0,0.0,4.96,8.62,33.0,13.0,20.0,74.0,63.0,1020.0,1016.9,4.4,5.2,21.8,25.5,0,0.0,0,-28.0167,153.4,1
17.3,20.1,6.4,8.04,0.74,39.0,24.0,28.0,94.0,81.0,1024.4,1023.7,8.0,8.0,18.2,19.4,1,38.0,1,-34.4278,150.8931,0
9.6,15.1,1.4,3.64,4.14,72.0,28.0,48.0,99.0,72.0,1011.9,1012.4,8.0,1.0,12.2,13.2,1,0.0,0,-37.5622,143.8503,0
19.4,29.7,0.0,6.4,2.1,35.0,22.0,15.0,25.0,17.0,1019.3,1015.7,8.0,8.0,23.3,29.3,0,0.0,0,-31.9402,115.9674,0
21.6,28.9,0.0,5.44,5.459999999999999,39.0,13.0,30.0,83.0,78.0,1016.2,1012.8,5.6,4.6,24.1,25.5,0,0.0,0,-33.2809,151.5787,0
8.0,26.1,0.0,6.959999999999999,12.36,48.0,6.0,26.0,59.0,28.0,1012.6,1010.3,2.0,2.8,17.4,25.4,0,0.0,0,-35.2809,149.13,0
14.5,26.4,0.0,4.4,9.24,19.0,11.0,11.0,56.0,65.0,1018.7,1014.4,2.6,4.4,20.8,23.2,0,0.0,0,-33.2809,151.5787,1
25.4,35.0,0.0,5.4,10.7,43.0,17.0,26.0,65.0,42.0,1008.6,1005.7,4.0,5.0,28.7,33.6,0,1.0,0,-12.4634,130.8456,0
18.3,29.4,0.0,7.2,10.4,39.0,15.0,31.0,57.0,51.0,1014.5,1011.0,1.0,1.0,25.2,27.8,0,0.0,0,-16.9186,145.7781,1
18.0,25.3,0.0,7.840000000000001,6.959999999999999,54.0,31.0,31.0,62.0,68.0,1020.1,1019.4,7.0,8.0,21.9,22.7,0,0.2,0,-30.2962,153.114,0
14.0,21.5,0.0,3.3,7.12,32.0,4.0,11.0,54.0,44.0,1021.9199999999998,1018.86,3.0,3.0,19.8,21.0,0,0.0,0,-32.9283,151.7817,1
7.7,10.1,0.2,1.3199999999999998,2.0,24.0,7.0,11.0,74.0,64.0,1021.7,1021.0,7.4,6.8,9.0,9.5,0,0.0,0,-37.9144,141.2692,0
5.0,15.2,0.0,2.4799999999999995,5.6,54.0,19.0,28.0,82.0,59.0,1015.6,1013.0,3.0,5.6,6.0,13.6,0,0.6,0,-36.3339,141.6503,0
9.8,25.2,0.4,2.44,6.06,52.0,2.0,15.0,87.0,50.0,1020.0,1015.3,4.2,4.4,14.2,23.5,0,2.8,1,-35.4244,149.0888,0
9.7,17.4,1.0,1.2,3.9,43.0,2.0,9.0,88.0,62.0,1017.3,1014.5,7.0,1.0,13.4,16.7,0,1.2,1,-27.4698,153.0251,0
18.9,31.1,0.0,6.0,10.6,31.0,13.0,9.0,52.0,29.0,1014.7,1010.7,0.0,1.0,21.8,30.5,0,0.0,0,-12.4634,130.8456,0
19.9,25.2,0.0,5.5200000000000005,1.72,43.0,11.0,17.0,79.0,83.0,1016.6,1015.0,6.2,7.4,22.7,23.6,0,22.6,1,-34.4278,150.8931,0
13.7,25.2,0.0,6.8,8.3,37.0,7.0,22.0,62.0,43.0,1015.6,1012.1,6.0,6.0,19.7,24.1,0,1.4,1,-31.9402,115.9674,1
10.6,23.5,0.0,2.8,9.5,19.0,4.0,7.0,79.0,39.0,1022.5,1017.2,0.0,1.0,14.8,23.0,0,0.0,0,-27.4698,153.0251,1
20.9,26.2,0.0,6.960000000000001,8.459999999999999,46.0,19.0,15.0,62.0,51.0,1021.8,1021.5,3.6,4.8,22.7,25.4,0,0.0,0,-33.2809,151.5787,0
4.0,18.0,0.0,2.52,8.84,39.0,2.0,17.0,78.0,42.0,1005.2,1005.2,6.2,2.2,10.2,17.1,0,0.2,0,-41.4332,147.1572,0
10.4,14.1,23.0,1.2,2.5,52.4,20.0,24.0,73.0,62.0,1022.9,1025.1,7.0,7.0,12.1,13.7,1,0.0,0,-35.0228,117.8814,0
10.6,22.8,0.0,6.6,8.3,31.0,9.0,19.0,46.0,35.0,1024.8,1021.2,3.4,1.6,16.4,21.3,0,0.0,0,-34.9285,138.6007,1
10.8,23.3,0.0,1.2,10.2,30.0,22.0,7.0,68.0,37.0,1018.7,1016.5,1.0,2.4,13.8,22.8,0,0.0,0,-33.8688,151.2093,1
16.8,32.6,0.0,6.1,9.98,33.0,6.0,7.0,85.0,41.0,1004.0,1001.0,7.0,5.2,20.8,31.4,0,10.4,1,-37.8232,145.0078,0
1.4,10.1,0.0,1.96,7.56,39.0,17.0,28.0,71.0,55.0,1016.9,1017.3,2.6,2.0,5.9,9.0,0,0.0,0,-35.2809,149.13,0
5.2,13.6,0.0,1.4,0.4,37.0,0.0,9.0,95.0,74.0,1025.1,1020.3,7.0,7.0,7.4,12.2,0,0.0,0,-37.7037,145.0831,0
19.9,24.7,0.0,5.4,8.82,40.4,11.0,15.0,58.0,51.0,1015.72,1014.16,6.0,3.0,22.0,23.4,0,20.4,1,-32.9283,151.7817,0
8.3,18.3,2.8,5.68,10.06,43.0,20.0,24.0,65.0,68.0,1021.7,1022.9,5.4,5.4,16.1,15.4,1,0.4,0,-34.0278,115.1058,0
22.8,30.1,0.0,7.32,6.88,39.0,20.0,28.0,67.0,75.0,1015.4,1013.1,4.4,4.8,28.9,27.4,0,1.2,1,-28.0167,153.4,0
9.1,19.5,0.0,3.2,9.5,50.0,4.0,15.0,75.0,47.0,1024.5,1024.5,6.0,2.8,13.0,17.8,0,0.0,0,-42.8821,147.3272,0
6.6,14.5,0.0,3.0,5.7,50.0,19.0,17.0,72.0,54.0,1029.0,1028.9,1.0,4.0,10.1,13.5,0,0.0,0,-37.669,144.841,0
6.5,14.2,0.0,1.4,0.0,59.0,2.0,17.0,97.0,80.0,1020.1,1013.7,8.0,8.0,8.3,12.3,0,3.6,1,-37.8136,144.9631,0
6.5,15.5,0.6,3.0,5.3,22.0,4.0,9.0,86.0,41.0,1028.9,1025.9,4.2,4.6,8.6,14.9,0,0.4,0,-34.9285,138.6007,0
17.4,27.5,0.0,7.0,10.5,41.0,20.0,26.0,58.0,44.0,1015.6,1012.6,7.0,8.0,23.7,26.1,0,0.0,0,-16.9186,145.7781,0
4.8,14.2,0.4,2.0,7.5,61.0,19.0,37.0,79.0,55.0,1011.8,1006.6,4.0,5.0,8.3,13.1,0,2.6,1,-37.669,144.841,0
11.4,30.3,0.0,9.16,9.56,46.0,24.0,20.0,27.0,24.0,1015.78,1012.98,1.6,2.0,22.4,27.8,0,0.0,0,-32.9829,121.6309,0
2.8,16.7,0.0,1.0,5.9,37.0,11.0,19.0,85.0,40.0,1019.5,1016.6,0.0,7.0,7.0,15.6,0,1.4,1,-34.208,142.1246,0
7.4,19.9,0.0,5.2,6.6,54.0,19.0,19.0,55.0,66.0,1011.2,1011.2,2.0,8.0,15.9,15.4,0,1.0,0,-37.8289,140.7821,0
14.1,35.0,0.6,10.4,9.96,48.0,7.0,33.0,44.0,34.0,1013.86,1010.78,1.0,1.4,26.0,32.3,0,0.0,0,-32.9829,121.6309,0
5.9,21.1,0.2,2.78,8.72,22.0,0.0,9.0,84.0,46.0,1027.9,1024.1,1.8,1.4,11.7,20.6,0,0.0,0,-36.0737,146.9135,0
3.4,13.4,1.0,3.28,5.119999999999999,39.0,17.0,26.0,88.0,47.0,1019.1,1018.0,8.0,7.0,5.3,12.9,0,0.4,0,-36.0737,146.9135,0
8.6,19.0,3.0,1.4,10.3,57.0,24.0,33.0,38.0,23.0,1009.7,1007.9,1.0,1.0,14.2,18.5,1,0.0,0,-30.2962,153.114,0
-1.7,15.2,0.2,1.72,5.5200000000000005,15.0,0.0,7.0,99.0,57.0,1028.4,1025.5,8.0,1.0,4.2,14.3,0,0.0,0,-35.2809,149.13,0
21.0,24.9,0.0,11.2,5.7,39.0,24.0,30.0,85.0,78.0,1021.3,1020.7,7.0,5.0,22.6,23.8,0,0.0,0,-33.9399,151.1753,0
20.8,27.9,0.0,5.8,10.1,31.0,20.0,22.0,78.0,67.0,1020.0,1017.7,1.0,1.0,24.0,26.2,0,0.0,0,-19.259,146.8169,1
0.7,17.4,0.0,3.0,5.5600000000000005,61.0,0.0,24.0,75.0,35.0,1008.0,1004.3,0.4,1.0,8.9,15.9,0,0.0,0,-37.8232,145.0078,0
5.3,14.2,0.0,1.4,6.9,39.0,17.0,19.0,92.0,61.0,1027.3,1026.4,1.0,7.0,8.1,13.2,0,0.0,0,-34.208,142.1246,0
21.8,30.3,0.0,8.48,9.1,50.0,20.0,28.0,57.0,42.0,1007.3,1006.7,1.0,3.4,25.6,28.5,0,0.0,0,-31.669,116.0197,0
17.2,34.3,0.0,10.2,12.4,39.0,15.0,9.0,52.0,19.0,1013.3,1011.2,0.0,2.0,22.3,32.3,0,0.0,0,-31.495,145.839,0
9.0,19.5,5.4,2.0,8.6,30.8,9.0,7.0,79.0,75.0,1009.7,1005.2,3.0,5.0,13.1,16.0,1,1.4,1,-35.0228,117.8814,0
5.8,16.3,0.0,1.52,0.8,31.0,20.0,11.0,79.0,70.0,1027.4,1026.2,3.0,6.0,12.3,14.4,0,0.0,0,-38.1026,147.0654,0
3.7,23.1,0.0,4.44,9.84,30.0,6.0,11.0,74.0,36.0,1022.8,1018.6,3.0,4.4,13.7,22.4,0,0.0,0,-36.757,144.2794,0
4.6,15.3,0.0,1.3199999999999998,3.4799999999999995,28.0,9.0,13.0,96.0,66.0,1022.0,1019.6,7.0,8.0,10.8,15.2,0,0.0,0,-36.757,144.2794,0
14.9,36.1,0.0,8.0,9.9,41.0,20.0,11.0,15.0,9.0,1015.6,1012.4,3.0,5.0,27.7,35.1,0,0.0,0,-23.698,133.8807,0
3.0,22.5,0.0,2.8,10.0,30.0,20.0,17.0,70.0,29.0,1017.6,1013.0,0.0,2.0,11.7,22.3,0,0.0,0,-29.4648,149.8343,0
15.4,29.0,0.0,6.860000000000001,11.34,31.0,7.0,17.0,71.0,28.0,1013.3,1010.3,3.4,2.8,18.1,27.4,0,0.0,0,-35.4244,149.0888,0
0.0,17.1,0.0,2.08,7.340000000000001,26.0,2.0,11.0,86.0,42.0,1028.3,1026.0,1.4,5.4,8.0,15.7,0,0.0,0,-36.3339,141.6503,0
20.0,28.9,0.0,12.0,11.5,48.0,28.0,37.0,48.0,49.0,1021.0,1017.4,3.0,1.0,26.4,27.1,0,0.0,0,-19.259,146.8169,0
19.1,26.5,1.4,3.2,4.9,33.0,11.0,22.0,77.0,60.0,1017.7,1014.0,6.0,7.0,20.8,25.3,1,0.0,0,-33.9399,151.1753,0
